Date (CEST),HOB_Output_Backup[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Area_Exchange[Dim 1][MW],HOB_Fuel_Input_A1[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Thermal_Output_A1[Dim 1][MW]
12-08-2017 10:00:00,0.0,0.0,0.0,93.14,0.0,0.0,0.0,189.94,0.0,0.0,37.26,22.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.14
12-08-2017 11:00:00,0.0,0.0,0.0,93.92,0.0,0.0,0.0,191.52,0.0,0.0,37.57,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.92
12-08-2017 12:00:00,0.0,0.0,0.0,75.2,0.0,0.0,0.0,153.34,0.0,0.0,30.08,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2
12-08-2017 13:00:00,0.0,0.0,0.0,91.88,0.0,0.0,0.0,187.36,0.0,0.0,36.75,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.88
12-08-2017 14:00:00,0.0,0.0,0.0,56.37,0.0,0.0,0.0,114.96,0.0,0.0,22.55,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.37
12-08-2017 15:00:00,0.0,0.0,0.0,67.74,0.0,0.0,0.0,138.14,0.0,0.0,27.1,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.74
12-08-2017 16:00:00,0.0,0.0,0.0,69.67,0.0,0.0,0.0,142.08,0.0,0.0,27.87,12.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67
12-08-2017 17:00:00,0.0,0.0,0.0,71.33,0.0,0.0,0.0,145.45,0.0,0.0,28.53,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.33
12-08-2017 18:00:00,0.0,0.0,0.0,77.03,0.0,0.0,0.0,157.08,0.0,0.0,30.81,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.03
12-08-2017 19:00:00,0.0,0.0,0.0,84.35,0.0,0.0,0.0,172.01,0.0,0.0,33.74,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.35
12-08-2017 20:00:00,0.0,0.0,0.0,96.7,0.0,0.0,0.0,197.19,0.0,0.0,38.68,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7
12-08-2017 21:00:00,0.0,0.0,0.0,67.56,0.0,0.0,0.0,137.78,0.0,0.0,27.02,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.56
12-08-2017 22:00:00,0.0,0.0,0.0,59.64,0.0,0.0,0.0,121.63,0.0,0.0,23.86,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64
12-08-2017 23:00:00,0.0,0.0,0.0,53.38,0.0,0.0,0.0,108.86,0.0,0.0,21.35,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.38
13-08-2017 00:00:00,0.0,0.0,0.0,38.99,0.0,0.0,0.0,79.51,0.0,0.0,15.6,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99
13-08-2017 01:00:00,0.0,0.0,0.0,30.4,0.0,0.0,0.0,62.0,0.0,0.0,12.16,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4
13-08-2017 02:00:00,0.0,0.0,0.0,32.62,0.0,0.0,0.0,66.52,0.0,0.0,13.05,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.62
13-08-2017 03:00:00,0.0,0.0,0.0,30.02,0.0,0.0,0.0,61.21,0.0,0.0,12.01,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.02
13-08-2017 04:00:00,0.0,0.0,0.0,39.09,0.0,0.0,0.0,79.72,0.0,0.0,15.64,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09
13-08-2017 05:00:00,0.0,0.0,0.0,49.51,0.0,0.0,0.0,100.96,0.0,0.0,19.8,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.51
13-08-2017 06:00:00,0.0,0.0,0.0,134.32,0.0,0.0,0.0,273.91,0.0,0.0,53.73,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.32
13-08-2017 07:00:00,0.0,0.0,0.0,169.72,0.0,0.0,0.0,346.1,0.0,0.0,67.89,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.72
13-08-2017 08:00:00,0.0,0.0,0.0,108.35,0.0,0.0,0.0,220.95,0.0,0.0,43.34,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.35
13-08-2017 09:00:00,0.0,0.0,0.0,92.93,0.0,0.0,0.0,189.52,0.0,0.0,37.17,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.93
13-08-2017 10:00:00,0.0,0.0,0.0,74.5,0.0,0.0,0.0,151.92,0.0,0.0,29.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
13-08-2017 11:00:00,0.0,0.0,0.0,65.84,0.0,0.0,0.0,134.26,0.0,0.0,26.33,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84
13-08-2017 12:00:00,0.0,0.0,0.0,54.54,0.0,0.0,0.0,111.22,0.0,0.0,21.82,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54
13-08-2017 13:00:00,0.0,0.0,0.0,51.06,0.0,0.0,0.0,104.12,0.0,0.0,20.42,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06
13-08-2017 14:00:00,0.0,0.0,0.0,62.53,0.0,0.0,0.0,127.52,0.0,0.0,25.01,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.53
13-08-2017 15:00:00,0.0,0.0,0.0,44.69,0.0,0.0,0.0,91.13,0.0,0.0,17.88,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.69
13-08-2017 16:00:00,0.0,0.0,0.0,45.85,0.0,0.0,0.0,93.5,0.0,0.0,18.34,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85
13-08-2017 17:00:00,0.0,0.0,0.0,69.78,0.0,0.0,0.0,142.3,0.0,0.0,27.91,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.78
13-08-2017 18:00:00,0.0,0.0,0.0,73.16,0.0,0.0,0.0,149.19,0.0,0.0,29.26,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.16
13-08-2017 19:00:00,0.0,0.0,0.0,77.7,0.0,0.0,0.0,158.44,0.0,0.0,31.08,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7
13-08-2017 20:00:00,0.0,0.0,0.0,107.5,0.0,0.0,0.0,219.23,0.0,0.0,43.0,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5
13-08-2017 21:00:00,0.0,0.0,0.0,83.01,0.0,0.0,0.0,169.28,0.0,0.0,33.2,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.01
13-08-2017 22:00:00,0.0,0.0,0.0,73.93,0.0,0.0,0.0,150.76,0.0,0.0,29.57,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93
13-08-2017 23:00:00,0.0,0.0,0.0,53.77,0.0,0.0,0.0,109.64,0.0,0.0,21.51,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77
14-08-2017 00:00:00,0.0,0.0,0.0,40.54,0.0,0.0,0.0,82.67,0.0,0.0,16.21,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54
14-08-2017 01:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
14-08-2017 02:00:00,0.0,0.0,0.0,31.56,0.0,0.0,0.0,64.37,0.0,0.0,12.63,8.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.56
14-08-2017 03:00:00,0.0,0.0,0.0,37.65,0.0,0.0,0.0,76.78,0.0,0.0,15.06,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65
14-08-2017 04:00:00,0.0,0.0,0.0,41.8,0.0,0.0,0.0,85.25,0.0,0.0,16.72,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8
14-08-2017 05:00:00,0.0,0.0,0.0,42.86,0.0,0.0,0.0,87.4,0.0,0.0,17.14,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86
14-08-2017 06:00:00,0.0,0.0,0.0,130.06,0.0,0.0,0.0,265.23,0.0,0.0,52.02,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.06
14-08-2017 07:00:00,0.0,0.0,0.0,144.56,0.0,0.0,0.0,294.79,0.0,0.0,57.82,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.56
14-08-2017 08:00:00,0.0,0.0,0.0,96.59,0.0,0.0,0.0,196.98,0.0,0.0,38.64,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59
14-08-2017 09:00:00,0.0,0.0,0.0,84.35,0.0,0.0,0.0,172.01,0.0,0.0,33.74,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.35
14-08-2017 10:00:00,0.0,0.0,0.0,70.94,0.0,0.0,0.0,144.66,0.0,0.0,28.38,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.94
14-08-2017 11:00:00,0.0,0.0,0.0,70.94,0.0,0.0,0.0,144.66,0.0,0.0,28.38,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.94
14-08-2017 12:00:00,0.0,0.0,0.0,46.91,0.0,0.0,0.0,95.65,0.0,0.0,18.76,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91
14-08-2017 13:00:00,0.0,0.0,0.0,39.09,0.0,0.0,0.0,79.72,0.0,0.0,15.64,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09
14-08-2017 14:00:00,0.0,0.0,0.0,49.12,0.0,0.0,0.0,100.18,0.0,0.0,19.65,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.12
14-08-2017 15:00:00,0.0,0.0,0.0,65.52,0.0,0.0,0.0,133.62,0.0,0.0,26.21,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.52
14-08-2017 16:00:00,0.0,0.0,0.0,50.39,0.0,0.0,0.0,102.76,0.0,0.0,20.16,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.39
14-08-2017 17:00:00,0.0,0.0,0.0,50.78,0.0,0.0,0.0,103.55,0.0,0.0,20.31,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.78
14-08-2017 18:00:00,0.0,0.0,0.0,78.19,0.0,0.0,0.0,159.44,0.0,0.0,31.28,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.19
14-08-2017 19:00:00,0.0,0.0,0.0,96.8,0.0,0.0,0.0,197.41,0.0,0.0,38.72,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8
14-08-2017 20:00:00,0.0,0.0,0.0,85.4,0.0,0.0,0.0,174.16,0.0,0.0,34.16,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4
14-08-2017 21:00:00,0.0,0.0,0.0,78.37,0.0,0.0,0.0,159.81,0.0,0.0,31.35,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.37
14-08-2017 22:00:00,0.0,0.0,0.0,66.4,0.0,0.0,0.0,135.41,0.0,0.0,26.56,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4
14-08-2017 23:00:00,0.0,0.0,0.0,53.28,0.0,0.0,0.0,108.64,0.0,0.0,21.31,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.28
15-08-2017 00:00:00,0.0,0.0,0.0,38.6,0.0,0.0,0.0,78.72,0.0,0.0,15.44,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6
15-08-2017 01:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
15-08-2017 02:00:00,0.0,0.0,0.0,30.4,0.0,0.0,0.0,62.0,0.0,0.0,12.16,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4
15-08-2017 03:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
15-08-2017 04:00:00,0.0,0.0,0.0,35.61,0.0,0.0,0.0,72.62,0.0,0.0,14.24,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61
15-08-2017 05:00:00,0.0,0.0,0.0,39.76,0.0,0.0,0.0,81.09,0.0,0.0,15.91,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76
15-08-2017 06:00:00,0.0,0.0,0.0,104.12,0.0,0.0,0.0,212.34,0.0,0.0,41.65,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.12
15-08-2017 07:00:00,0.0,0.0,0.0,124.99,0.0,0.0,0.0,254.89,0.0,0.0,50.0,28.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.99
15-08-2017 08:00:00,0.0,0.0,0.0,100.46,0.0,0.0,0.0,204.87,0.0,0.0,40.19,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.46
15-08-2017 09:00:00,0.0,0.0,0.0,74.99,0.0,0.0,0.0,152.92,0.0,0.0,29.99,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99
15-08-2017 10:00:00,0.0,0.0,0.0,74.21,0.0,0.0,0.0,151.34,0.0,0.0,29.69,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.21
15-08-2017 11:00:00,0.0,0.0,0.0,55.6,0.0,0.0,0.0,113.38,0.0,0.0,22.24,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6
15-08-2017 12:00:00,0.0,0.0,0.0,62.35,0.0,0.0,0.0,127.15,0.0,0.0,24.94,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.35
15-08-2017 13:00:00,0.0,0.0,0.0,51.94,0.0,0.0,0.0,105.91,0.0,0.0,20.77,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94
15-08-2017 14:00:00,0.0,0.0,0.0,44.3,0.0,0.0,0.0,90.34,0.0,0.0,17.72,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3
15-08-2017 15:00:00,0.0,0.0,0.0,59.64,0.0,0.0,0.0,121.63,0.0,0.0,23.86,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64
15-08-2017 16:00:00,0.0,0.0,0.0,68.13,0.0,0.0,0.0,138.93,0.0,0.0,27.25,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13
15-08-2017 17:00:00,0.0,0.0,0.0,64.96,0.0,0.0,0.0,132.47,0.0,0.0,25.98,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.96
15-08-2017 18:00:00,0.0,0.0,0.0,76.64,0.0,0.0,0.0,156.29,0.0,0.0,30.66,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64
15-08-2017 19:00:00,0.0,0.0,0.0,78.08,0.0,0.0,0.0,159.23,0.0,0.0,31.23,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08
15-08-2017 20:00:00,0.0,0.0,0.0,77.8,0.0,0.0,0.0,158.66,0.0,0.0,31.12,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8
15-08-2017 21:00:00,0.0,0.0,0.0,72.1,0.0,0.0,0.0,147.03,0.0,0.0,28.84,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1
15-08-2017 22:00:00,0.0,0.0,0.0,55.32,0.0,0.0,0.0,112.8,0.0,0.0,22.13,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.32
15-08-2017 23:00:00,0.0,0.0,0.0,60.42,0.0,0.0,0.0,123.21,0.0,0.0,24.17,13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.42
16-08-2017 00:00:00,0.0,0.0,0.0,47.58,0.0,0.0,0.0,97.02,0.0,0.0,19.03,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.58
16-08-2017 01:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
16-08-2017 02:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
16-08-2017 03:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
16-08-2017 04:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
16-08-2017 05:00:00,0.0,0.0,0.0,53.94,0.0,0.0,0.0,110.01,0.0,0.0,21.58,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.94
16-08-2017 06:00:00,0.0,0.0,0.0,86.18,0.0,0.0,0.0,175.74,0.0,0.0,34.47,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18
16-08-2017 07:00:00,0.0,0.0,0.0,111.37,0.0,0.0,0.0,227.12,0.0,0.0,44.55,22.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.37
16-08-2017 08:00:00,0.0,0.0,0.0,86.18,0.0,0.0,0.0,175.74,0.0,0.0,34.47,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18
16-08-2017 09:00:00,0.0,0.0,0.0,67.56,0.0,0.0,0.0,137.78,0.0,0.0,27.02,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.56
16-08-2017 10:00:00,0.0,0.0,0.0,47.78,0.0,0.0,0.0,97.45,0.0,0.0,19.11,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78
16-08-2017 11:00:00,0.0,0.0,0.0,58.48,0.0,0.0,0.0,119.26,0.0,0.0,23.39,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48
16-08-2017 12:00:00,0.0,0.0,0.0,50.28,0.0,0.0,0.0,102.54,0.0,0.0,20.11,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28
16-08-2017 13:00:00,0.0,0.0,0.0,43.53,0.0,0.0,0.0,88.77,0.0,0.0,17.41,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.53
16-08-2017 14:00:00,0.0,0.0,0.0,38.71,0.0,0.0,0.0,78.93,0.0,0.0,15.48,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71
16-08-2017 15:00:00,0.0,0.0,0.0,48.07,0.0,0.0,0.0,98.02,0.0,0.0,19.23,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07
16-08-2017 16:00:00,0.0,0.0,0.0,54.44,0.0,0.0,0.0,111.01,0.0,0.0,21.77,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44
16-08-2017 17:00:00,0.0,0.0,0.0,51.55,0.0,0.0,0.0,105.12,0.0,0.0,20.62,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55
16-08-2017 18:00:00,0.0,0.0,0.0,79.24,0.0,0.0,0.0,161.6,0.0,0.0,31.7,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.24
16-08-2017 19:00:00,0.0,0.0,0.0,87.44,0.0,0.0,0.0,178.32,0.0,0.0,34.98,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.44
16-08-2017 20:00:00,0.0,0.0,0.0,89.48,0.0,0.0,0.0,182.48,0.0,0.0,35.79,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.48
16-08-2017 21:00:00,0.0,0.0,0.0,56.19,0.0,0.0,0.0,114.59,0.0,0.0,22.48,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19
16-08-2017 22:00:00,0.0,0.0,0.0,57.53,0.0,0.0,0.0,117.32,0.0,0.0,23.01,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.53
16-08-2017 23:00:00,0.0,0.0,0.0,46.62,0.0,0.0,0.0,95.08,0.0,0.0,18.65,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.62
17-08-2017 00:00:00,0.0,0.0,0.0,38.99,0.0,0.0,0.0,79.51,0.0,0.0,15.6,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99
17-08-2017 01:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
17-08-2017 02:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
17-08-2017 03:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
17-08-2017 04:00:00,0.0,0.0,0.0,35.22,0.0,0.0,0.0,71.83,0.0,0.0,14.09,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.22
17-08-2017 05:00:00,0.0,0.0,0.0,37.93,0.0,0.0,0.0,77.35,0.0,0.0,15.17,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93
17-08-2017 06:00:00,0.0,0.0,0.0,77.31,0.0,0.0,0.0,157.65,0.0,0.0,30.92,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31
17-08-2017 07:00:00,0.0,0.0,0.0,101.73,0.0,0.0,0.0,207.45,0.0,0.0,40.69,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.73
17-08-2017 08:00:00,0.0,0.0,0.0,77.98,0.0,0.0,0.0,159.02,0.0,0.0,31.19,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.98
17-08-2017 09:00:00,0.0,0.0,0.0,65.34,0.0,0.0,0.0,133.25,0.0,0.0,26.14,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.34
17-08-2017 10:00:00,0.0,0.0,0.0,65.84,0.0,0.0,0.0,134.26,0.0,0.0,26.33,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84
17-08-2017 11:00:00,0.0,0.0,0.0,51.16,0.0,0.0,0.0,104.33,0.0,0.0,20.47,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16
17-08-2017 12:00:00,0.0,0.0,0.0,62.92,0.0,0.0,0.0,128.31,0.0,0.0,25.17,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92
17-08-2017 13:00:00,0.0,0.0,0.0,59.64,0.0,0.0,0.0,121.63,0.0,0.0,23.86,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64
17-08-2017 14:00:00,0.0,0.0,0.0,47.68,0.0,0.0,0.0,97.23,0.0,0.0,19.07,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68
17-08-2017 15:00:00,0.0,0.0,0.0,48.45,0.0,0.0,0.0,98.81,0.0,0.0,19.38,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45
17-08-2017 16:00:00,0.0,0.0,0.0,50.78,0.0,0.0,0.0,103.55,0.0,0.0,20.31,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.78
17-08-2017 17:00:00,0.0,0.0,0.0,74.71,0.0,0.0,0.0,152.34,0.0,0.0,29.88,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71
17-08-2017 18:00:00,0.0,0.0,0.0,72.1,0.0,0.0,0.0,147.03,0.0,0.0,28.84,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1
17-08-2017 19:00:00,0.0,0.0,0.0,63.62,0.0,0.0,0.0,129.74,0.0,0.0,25.45,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.62
17-08-2017 20:00:00,0.0,0.0,0.0,57.81,0.0,0.0,0.0,117.9,0.0,0.0,23.13,13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.81
17-08-2017 21:00:00,0.0,0.0,0.0,58.1,0.0,0.0,0.0,118.47,0.0,0.0,23.24,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.1
17-08-2017 22:00:00,0.0,0.0,0.0,48.35,0.0,0.0,0.0,98.6,0.0,0.0,19.34,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.35
17-08-2017 23:00:00,0.0,0.0,0.0,49.9,0.0,0.0,0.0,101.75,0.0,0.0,19.96,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9
18-08-2017 00:00:00,0.0,0.0,0.0,37.16,0.0,0.0,0.0,75.78,0.0,0.0,14.86,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16
18-08-2017 01:00:00,0.0,0.0,0.0,41.21,0.0,0.0,0.0,84.03,0.0,0.0,16.48,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.21
18-08-2017 02:00:00,0.0,0.0,0.0,31.18,0.0,0.0,0.0,63.58,0.0,0.0,12.47,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.18
18-08-2017 03:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
18-08-2017 04:00:00,0.0,0.0,0.0,35.61,0.0,0.0,0.0,72.62,0.0,0.0,14.24,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61
18-08-2017 05:00:00,0.0,0.0,0.0,33.01,0.0,0.0,0.0,67.31,0.0,0.0,13.2,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01
18-08-2017 06:00:00,0.0,0.0,0.0,33.78,0.0,0.0,0.0,68.89,0.0,0.0,13.51,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78
18-08-2017 07:00:00,0.0,0.0,0.0,42.47,0.0,0.0,0.0,86.61,0.0,0.0,16.99,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.47
18-08-2017 08:00:00,0.0,0.0,0.0,57.53,0.0,0.0,0.0,117.32,0.0,0.0,23.01,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.53
18-08-2017 09:00:00,0.0,0.0,0.0,94.87,0.0,0.0,0.0,193.46,0.0,0.0,37.95,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.87
18-08-2017 10:00:00,0.0,0.0,0.0,122.95,0.0,0.0,0.0,250.73,0.0,0.0,49.18,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.95
