Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],HOB_Fuel_Input_A3[Dim 1][MW],HOB_Load_Output_A3[Dim 1][MW],Area_Exchange[Dim 1][MW],Area_Exchange_1_3[Dim 1][MW],Area_Exchange_2_3[Dim 1][MW]
12-06-2017 08:00:00,0.00,0.00,0.00,0.00,108.84,0.00,43.54,108.84,221.95,108.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67,22.06,0.00
12-06-2017 09:00:00,0.00,0.00,0.00,0.00,75.85,0.00,30.34,75.85,154.68,75.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,17.65,0.00
12-06-2017 10:00:00,0.00,0.00,0.00,0.00,85.13,0.00,34.05,85.13,173.60,85.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,13.24,0.00
12-06-2017 11:00:00,0.00,0.00,0.00,0.00,73.17,0.00,29.27,73.17,149.20,73.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45,13.24,0.00
12-06-2017 12:00:00,0.00,0.00,0.00,0.00,66.60,0.00,26.64,66.60,135.81,66.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,17.65,0.00
12-06-2017 13:00:00,0.00,0.00,0.00,0.00,52.33,0.00,20.93,52.33,106.72,52.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45,13.24,0.00
12-06-2017 14:00:00,0.00,0.00,0.00,0.00,57.93,0.00,23.17,57.93,118.13,57.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84,13.24,0.00
12-06-2017 15:00:00,0.00,0.00,0.00,0.00,65.07,0.00,26.03,65.07,132.69,65.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,13.24,0.00
12-06-2017 16:00:00,0.00,0.00,0.00,0.00,70.67,0.00,28.27,70.67,144.10,70.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,13.24,0.00
12-06-2017 17:00:00,0.00,0.00,0.00,0.00,79.72,0.00,31.89,79.72,162.57,79.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.80,17.65,0.00
12-06-2017 18:00:00,0.00,0.00,0.00,0.00,124.74,0.00,49.90,124.74,254.39,124.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35,22.06,0.00
12-06-2017 19:00:00,0.00,0.00,0.00,0.00,144.45,0.00,57.78,144.45,294.57,144.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.64,22.06,0.00
12-06-2017 20:00:00,0.00,0.00,0.00,0.00,141.10,0.00,56.44,141.10,287.74,141.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67,30.89,0.00
12-06-2017 21:00:00,0.00,0.00,0.00,0.00,108.06,0.00,43.23,108.06,220.37,108.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,22.06,0.00
12-06-2017 22:00:00,0.00,0.00,0.00,0.00,98.32,0.00,39.33,98.32,200.49,98.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96,22.06,0.00
12-06-2017 23:00:00,0.00,0.00,0.00,0.00,84.83,0.00,33.93,84.83,172.98,84.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,17.65,0.00
13-06-2017 00:00:00,0.00,0.00,0.00,0.00,61.20,0.00,24.48,61.20,124.80,61.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,13.24,0.00
13-06-2017 01:00:00,0.00,0.00,0.00,0.00,44.54,0.00,17.82,44.54,90.83,44.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.67,8.83,0.00
13-06-2017 02:00:00,0.00,0.00,0.00,0.00,48.41,0.00,19.36,48.41,98.72,48.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,8.83,0.00
13-06-2017 03:00:00,0.00,0.00,0.00,0.00,48.41,0.00,19.36,48.41,98.72,48.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,8.83,0.00
13-06-2017 04:00:00,0.00,0.00,0.00,0.00,60.27,0.00,24.11,60.27,122.91,60.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.38,8.83,0.00
13-06-2017 05:00:00,0.00,0.00,0.00,0.00,65.74,0.00,26.30,65.74,134.06,65.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84,13.24,0.00
13-06-2017 06:00:00,0.00,0.00,0.00,0.00,140.86,0.00,56.34,140.86,287.25,140.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.44,22.06,0.00
13-06-2017 07:00:00,0.00,0.00,0.00,0.00,229.76,0.00,91.90,229.76,468.53,229.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.60,30.90,4.40
13-06-2017 08:00:00,0.00,0.00,0.00,0.00,131.37,0.00,52.55,131.37,267.91,131.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96,26.48,0.00
13-06-2017 09:00:00,0.00,0.00,0.00,0.00,82.63,0.00,33.05,82.63,168.50,82.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,13.24,0.00
13-06-2017 10:00:00,0.00,0.00,0.00,0.00,65.46,0.00,26.18,65.46,133.48,65.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,13.24,0.00
13-06-2017 11:00:00,0.00,0.00,0.00,0.00,65.09,0.00,26.04,65.09,132.74,65.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,8.83,0.00
13-06-2017 12:00:00,0.00,0.00,0.00,0.00,77.70,0.00,31.08,77.70,158.46,77.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.38,13.24,0.00
13-06-2017 13:00:00,0.00,0.00,0.00,0.00,73.74,0.00,29.50,73.74,150.37,73.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,17.65,0.00
13-06-2017 14:00:00,0.00,0.00,0.00,0.00,61.69,0.00,24.68,61.69,125.81,61.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,13.24,0.00
13-06-2017 15:00:00,0.00,0.00,0.00,0.00,74.25,0.00,29.70,74.25,151.42,74.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35,13.24,0.00
13-06-2017 16:00:00,0.00,0.00,0.00,0.00,72.32,0.00,28.93,72.32,147.47,72.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41,13.24,0.00
13-06-2017 17:00:00,0.00,0.00,0.00,0.00,88.18,0.00,35.27,88.18,179.83,88.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,22.06,0.00
13-06-2017 18:00:00,0.00,0.00,0.00,0.00,107.01,0.00,42.80,107.01,218.21,107.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.44,22.06,0.00
13-06-2017 19:00:00,0.00,0.00,0.00,0.00,117.65,0.00,47.06,117.65,239.93,117.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.09,17.65,0.00
13-06-2017 20:00:00,0.00,0.00,0.00,0.00,174.08,0.00,69.63,174.08,354.98,174.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19,9.08,21.81
13-06-2017 21:00:00,0.00,0.00,0.00,0.00,139.44,0.00,55.78,139.44,284.35,139.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.83,17.65,0.00
13-06-2017 22:00:00,0.00,0.00,0.00,0.00,90.06,0.00,36.02,90.06,183.65,90.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,13.24,0.00
13-06-2017 23:00:00,0.00,0.00,0.00,0.00,74.43,0.00,29.77,74.43,151.78,74.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,13.24,0.00
14-06-2017 00:00:00,0.00,0.00,0.00,0.00,58.98,0.00,23.59,58.98,120.28,58.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,13.24,0.00
14-06-2017 01:00:00,0.00,0.00,0.00,0.00,43.77,0.00,17.51,43.77,89.25,43.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,8.83,0.00
14-06-2017 02:00:00,0.00,0.00,0.00,0.00,42.61,0.00,17.04,42.61,86.88,42.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
14-06-2017 03:00:00,0.00,0.00,0.00,0.00,45.21,0.00,18.08,45.21,92.20,45.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
14-06-2017 04:00:00,0.00,0.00,0.00,0.00,46.01,0.00,18.40,46.01,93.82,46.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,4.41,0.00
14-06-2017 05:00:00,0.00,0.00,0.00,0.00,99.59,0.00,39.84,99.59,203.10,99.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84,13.24,0.00
14-06-2017 06:00:00,0.00,0.00,0.00,0.00,153.30,0.00,61.32,153.30,312.61,153.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.86,26.48,0.00
14-06-2017 07:00:00,0.00,0.00,0.00,0.00,217.69,0.00,87.07,217.69,443.92,217.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.34,26.65,8.66
14-06-2017 08:00:00,0.00,0.00,0.00,0.00,129.20,0.00,51.68,129.20,263.47,129.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.80,17.65,0.00
14-06-2017 09:00:00,0.00,0.00,0.00,0.00,108.67,0.00,43.47,108.67,221.61,108.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,13.24,0.00
14-06-2017 10:00:00,0.00,0.00,0.00,0.00,94.86,0.00,37.94,94.86,193.43,94.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,17.65,0.00
14-06-2017 11:00:00,0.00,0.00,0.00,0.00,81.98,0.00,32.79,81.98,167.18,81.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.87,8.83,0.00
14-06-2017 12:00:00,0.00,0.00,0.00,0.00,62.31,0.00,24.92,62.31,127.07,62.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,8.83,0.00
14-06-2017 13:00:00,0.00,0.00,0.00,0.00,77.27,0.00,30.91,77.27,157.58,77.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,22.06,0.00
14-06-2017 14:00:00,0.00,0.00,0.00,0.00,76.39,0.00,30.55,76.39,155.77,76.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,8.83,0.00
14-06-2017 15:00:00,0.00,0.00,0.00,0.00,80.67,0.00,32.27,80.67,164.51,80.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,17.65,0.00
14-06-2017 16:00:00,0.00,0.00,0.00,0.00,112.29,0.00,44.92,112.29,228.98,112.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,22.06,0.00
14-06-2017 17:00:00,0.00,0.00,0.00,0.00,93.39,0.00,37.36,93.39,190.45,93.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,22.06,0.00
14-06-2017 18:00:00,0.00,0.00,0.00,0.00,96.77,0.00,38.71,96.77,197.33,96.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41,22.06,0.00
14-06-2017 19:00:00,0.00,0.00,0.00,0.00,120.01,0.00,48.00,120.01,244.72,120.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22,26.48,0.00
14-06-2017 20:00:00,0.00,0.00,0.00,0.00,103.35,0.00,41.34,103.35,210.75,103.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.99,22.06,0.00
14-06-2017 21:00:00,0.00,0.00,0.00,0.00,102.98,0.00,41.19,102.98,210.01,102.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.83,17.65,0.00
14-06-2017 22:00:00,0.00,0.00,0.00,0.00,99.11,0.00,39.64,99.11,202.11,99.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96,17.65,0.00
14-06-2017 23:00:00,0.00,0.00,0.00,0.00,86.94,0.00,34.78,86.94,177.29,86.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,17.65,0.00
15-06-2017 00:00:00,0.00,0.00,0.00,0.00,59.91,0.00,23.96,59.91,122.16,59.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.22,4.41,0.00
15-06-2017 01:00:00,0.00,0.00,0.00,0.00,42.99,0.00,17.20,42.99,87.67,42.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,8.83,0.00
15-06-2017 02:00:00,0.00,0.00,0.00,0.00,42.22,0.00,16.89,42.22,86.10,42.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,8.83,0.00
15-06-2017 03:00:00,0.00,0.00,0.00,0.00,38.19,0.00,15.28,38.19,77.89,38.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,4.41,0.00
15-06-2017 04:00:00,0.00,0.00,0.00,0.00,50.42,0.00,20.17,50.42,102.82,50.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
15-06-2017 05:00:00,0.00,0.00,0.00,0.00,61.82,0.00,24.73,61.82,126.06,61.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,8.83,0.00
15-06-2017 06:00:00,0.00,0.00,0.00,0.00,129.86,0.00,51.94,129.86,264.81,129.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.86,26.48,0.00
15-06-2017 07:00:00,0.00,0.00,0.00,0.00,147.37,0.00,58.95,147.37,300.53,147.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.34,35.30,0.00
15-06-2017 08:00:00,0.00,0.00,0.00,0.00,104.66,0.00,41.87,104.66,213.44,104.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,26.48,0.00
15-06-2017 09:00:00,0.00,0.00,0.00,0.00,82.20,0.00,32.88,82.20,167.63,82.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.87,22.06,0.00
15-06-2017 10:00:00,0.00,0.00,0.00,0.00,93.52,0.00,37.41,93.52,190.70,93.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57,17.65,0.00
15-06-2017 11:00:00,0.00,0.00,0.00,0.00,76.17,0.00,30.47,76.17,155.32,76.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.06,17.65,0.00
15-06-2017 12:00:00,0.00,0.00,0.00,0.00,71.72,0.00,28.69,71.72,146.26,71.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,13.24,0.00
15-06-2017 13:00:00,0.00,0.00,0.00,0.00,83.71,0.00,33.48,83.71,170.70,83.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.38,8.83,0.00
15-06-2017 14:00:00,0.00,0.00,0.00,0.00,66.51,0.00,26.61,66.51,135.64,66.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,13.24,0.00
15-06-2017 15:00:00,0.00,0.00,0.00,0.00,92.48,0.00,36.99,92.48,188.59,92.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35,13.24,0.00
15-06-2017 16:00:00,0.00,0.00,0.00,0.00,81.01,0.00,32.40,81.01,165.20,81.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,13.24,0.00
15-06-2017 17:00:00,0.00,0.00,0.00,0.00,98.34,0.00,39.34,98.34,200.54,98.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19,17.65,0.00
15-06-2017 18:00:00,0.00,0.00,0.00,0.00,83.00,0.00,33.20,83.00,169.25,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.87,17.65,0.00
15-06-2017 19:00:00,0.00,0.00,0.00,0.00,86.48,0.00,34.59,86.48,176.35,86.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35,17.65,0.00
15-06-2017 20:00:00,0.00,0.00,0.00,0.00,100.06,0.00,40.03,100.06,204.05,100.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,17.65,0.00
15-06-2017 21:00:00,0.00,0.00,0.00,0.00,61.43,0.00,24.57,61.43,125.27,61.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,8.83,0.00
15-06-2017 22:00:00,0.00,0.00,0.00,0.00,84.95,0.00,33.98,84.95,173.24,84.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,13.24,0.00
15-06-2017 23:00:00,0.00,0.00,0.00,0.00,86.01,0.00,34.40,86.01,175.39,86.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,13.24,0.00
16-06-2017 00:00:00,0.00,0.00,0.00,0.00,78.11,0.00,31.25,78.11,159.29,78.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,8.83,0.00
16-06-2017 01:00:00,0.00,0.00,0.00,0.00,54.57,0.00,21.83,54.57,111.28,54.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,8.83,0.00
16-06-2017 02:00:00,0.00,0.00,0.00,0.00,42.61,0.00,17.04,42.61,86.88,42.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
16-06-2017 03:00:00,0.00,0.00,0.00,0.00,45.21,0.00,18.08,45.21,92.20,45.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
16-06-2017 04:00:00,0.00,0.00,0.00,0.00,50.42,0.00,20.17,50.42,102.82,50.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
16-06-2017 05:00:00,0.00,0.00,0.00,0.00,42.61,0.00,17.04,42.61,86.88,42.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,8.83,0.00
16-06-2017 06:00:00,0.00,0.00,0.00,0.00,49.36,0.00,19.75,49.36,100.66,49.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,8.83,0.00
16-06-2017 07:00:00,0.00,0.00,0.00,0.00,77.81,0.00,31.12,77.81,158.67,77.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,13.24,0.00
16-06-2017 08:00:00,0.00,0.00,0.00,0.00,110.67,0.00,44.27,110.67,225.68,110.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,22.06,0.00
16-06-2017 09:00:00,0.00,0.00,0.00,0.00,166.39,0.00,66.56,166.39,339.31,166.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12,6.60,19.88
16-06-2017 10:00:00,0.00,0.00,0.00,0.00,138.94,0.00,55.57,138.94,283.33,138.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.73,26.48,0.00
